customer_id,company_name,industry,country,contract_value
CUST000926,Shell Trading,Retail,Germany,279319.96
CUST000927,Walmart Imports,Oil & Gas,USA,1195028.16
CUST000928,Maersk Logistics,Retail,UK,1201330.73
CUST000929,Nestle Global,Manufacturing,China,7805313.48
CUST000930,Toyota Logistics,Retail,USA,2352132.71
CUST000931,Shell Trading,Oil & Gas,Germany,6831408.62
CUST000932,Walmart Imports,E-commerce,China,4974507.27
CUST000933,Maersk Logistics,E-commerce,UAE,6323512.54
CUST000934,DHL Global,Retail,Nigeria,4715984.18
CUST000935,DHL Global,Retail,Nigeria,3174229.77
CUST000936,Nestle Global,Manufacturing,China,5354556.78
CUST000937,Maersk Logistics,Manufacturing,Nigeria,3606852.95
CUST000938,Nestle Global,Manufacturing,Germany,125804.06
CUST000939,Samsung Shipping,Retail,Germany,423094.25
CUST000940,Toyota Logistics,E-commerce,UK,919012.3
CUST000941,Samsung Shipping,Manufacturing,UAE,1809435.95
CUST000942,Nestle Global,Oil & Gas,China,5410571.83
CUST000943,Samsung Shipping,Retail,China,97560.44
CUST000944,Amazon Supply Chain,E-commerce,Nigeria,8364247.34
CUST000945,Maersk Logistics,Oil & Gas,Nigeria,9735447.33
CUST000946,DHL Global,Manufacturing,Nigeria,7063593.52
CUST000947,Amazon Supply Chain,E-commerce,Germany,9285499.2
CUST000948,Maersk Logistics,Manufacturing,Germany,4364755.47
CUST000949,Samsung Shipping,Oil & Gas,UAE,1226409.54
CUST000950,Shell Trading,Retail,China,7059933.83
CUST000951,Nestle Global,Retail,China,5369801.61
CUST000952,DHL Global,Manufacturing,Nigeria,743246.9
CUST000953,Shell Trading,Retail,USA,1898595.8
CUST000954,Nestle Global,Oil & Gas,USA,3567729.53
CUST000955,Samsung Shipping,E-commerce,Germany,6473244.09
CUST000956,Maersk Logistics,E-commerce,China,639823.94
CUST000957,Maersk Logistics,Manufacturing,Nigeria,3511308.7
CUST000958,Samsung Shipping,Manufacturing,Nigeria,5645878.92
CUST000959,Toyota Logistics,Retail,Nigeria,4650387.37
CUST000960,Walmart Imports,Manufacturing,UK,4304464.61
CUST000961,DHL Global,Oil & Gas,China,2176856.72
CUST000962,Toyota Logistics,E-commerce,Nigeria,1588342.8
CUST000963,Nestle Global,Oil & Gas,USA,8177663.41
CUST000964,Amazon Supply Chain,E-commerce,UK,9628077.5
CUST000965,DHL Global,Retail,Germany,5658671.02
CUST000966,Toyota Logistics,E-commerce,USA,3310286.31
CUST000967,Nestle Global,Oil & Gas,UAE,7159333.79
CUST000968,Maersk Logistics,Manufacturing,China,3275700.4
CUST000969,DHL Global,Manufacturing,China,3290670.98
CUST000970,Shell Trading,Oil & Gas,China,8446184.13
CUST000971,Shell Trading,Manufacturing,Nigeria,9339325.96
CUST000972,Samsung Shipping,Manufacturing,Germany,3735472.43
CUST000973,Samsung Shipping,Retail,USA,9700291.63
CUST000974,Shell Trading,E-commerce,Nigeria,4186041.44
CUST000975,Nestle Global,Oil & Gas,UK,8784272.73
CUST000976,Samsung Shipping,Retail,Nigeria,2922168.8
CUST000977,Nestle Global,E-commerce,Germany,6448216.29
CUST000978,DHL Global,E-commerce,China,4762356.83
CUST000979,Shell Trading,Retail,China,6372930.68
CUST000980,DHL Global,Oil & Gas,Germany,4291284.53
CUST000981,Shell Trading,Retail,Germany,769234.22
CUST000982,Toyota Logistics,Oil & Gas,USA,9946062.61
CUST000983,Shell Trading,Retail,USA,9893994.1
CUST000984,Toyota Logistics,Oil & Gas,UK,4582377.56
CUST000985,Amazon Supply Chain,E-commerce,UAE,5646580.49
CUST000986,Amazon Supply Chain,E-commerce,UK,5169361.82
CUST000987,Shell Trading,Retail,UK,5429153.91
CUST000988,Walmart Imports,Oil & Gas,Germany,2581677.75
CUST000989,Samsung Shipping,E-commerce,Nigeria,4550911.89
CUST000990,Shell Trading,Manufacturing,UAE,138228.24
CUST000991,Maersk Logistics,E-commerce,Nigeria,7941425.85
CUST000992,Samsung Shipping,Retail,Nigeria,7381074.87
CUST000993,Walmart Imports,Manufacturing,Nigeria,9738447.57
CUST000994,Amazon Supply Chain,Retail,UK,4708464.41
CUST000995,Amazon Supply Chain,Oil & Gas,Nigeria,8216761.93
CUST000996,Amazon Supply Chain,Manufacturing,USA,7578528.5
CUST000997,Samsung Shipping,Oil & Gas,Nigeria,5144848.63
CUST000998,Samsung Shipping,Oil & Gas,UAE,5410732.01
CUST000999,Walmart Imports,Oil & Gas,Nigeria,7738763.96
CUST001000,Toyota Logistics,E-commerce,China,1477993.72
CUST001001,Amazon Supply Chain,E-commerce,Germany,2890073.84
CUST001002,Toyota Logistics,E-commerce,UK,5262585.17
CUST001003,Toyota Logistics,Retail,UK,3307976.49
CUST001004,Amazon Supply Chain,Oil & Gas,China,7289274.34
CUST001005,Samsung Shipping,Retail,USA,8828226.87
CUST001006,Shell Trading,Manufacturing,USA,9255416.87
CUST001007,DHL Global,E-commerce,Germany,6071950.78
CUST001008,Samsung Shipping,E-commerce,China,2512429.1
CUST001009,Toyota Logistics,Oil & Gas,Germany,9555737.06
CUST001010,Maersk Logistics,Manufacturing,USA,2568958.42
CUST001011,Samsung Shipping,Manufacturing,Germany,4069588.6
CUST001012,Maersk Logistics,Retail,Nigeria,2759646.37
CUST001013,DHL Global,Manufacturing,UK,2252715.9
CUST001014,Walmart Imports,Oil & Gas,China,3867071.55
CUST001015,Maersk Logistics,E-commerce,Nigeria,4416032.59
CUST001016,DHL Global,E-commerce,USA,9873985.97
CUST001017,Samsung Shipping,Manufacturing,Germany,2696228.24
CUST001018,Shell Trading,E-commerce,China,3179488.55
CUST001019,Samsung Shipping,E-commerce,China,3467596.38
CUST001020,Walmart Imports,Oil & Gas,Nigeria,4776019.84
CUST001021,Maersk Logistics,E-commerce,China,8422081.02
CUST001022,Toyota Logistics,E-commerce,USA,6069119.5
CUST001023,DHL Global,Oil & Gas,UK,5970389.97
CUST001024,Nestle Global,Manufacturing,Nigeria,3281264.02
CUST001025,Shell Trading,Oil & Gas,China,9715985.14
CUST001026,DHL Global,Oil & Gas,USA,9701890.27
CUST001027,Maersk Logistics,E-commerce,USA,8640286.58
CUST001028,Samsung Shipping,Retail,China,9877649.46
CUST001029,Nestle Global,Retail,UK,6411644.25
CUST001030,Walmart Imports,Oil & Gas,China,5045635.86
CUST001031,Toyota Logistics,Retail,UAE,9234128.57
CUST001032,Amazon Supply Chain,Manufacturing,UK,2263354.69
CUST001033,Samsung Shipping,E-commerce,UK,2118861.37
CUST001034,Nestle Global,Oil & Gas,China,2183611.18
CUST001035,Walmart Imports,Oil & Gas,USA,1471534.84
CUST001036,Toyota Logistics,Retail,UAE,8298030.45
CUST001037,Walmart Imports,Oil & Gas,UAE,7340717.05
CUST001038,DHL Global,E-commerce,Germany,3086511.33
CUST001039,Maersk Logistics,E-commerce,Nigeria,957523.4
CUST001040,Walmart Imports,Oil & Gas,Nigeria,7112697.24
CUST001041,Nestle Global,E-commerce,China,8930652.02
CUST001042,Amazon Supply Chain,Manufacturing,UAE,2228896.41
CUST001043,Amazon Supply Chain,Manufacturing,UAE,4050045.56
CUST001044,Maersk Logistics,E-commerce,China,8438655.72
CUST001045,Shell Trading,Oil & Gas,Nigeria,8921891.04
CUST001046,Nestle Global,Manufacturing,Germany,4704331.27
CUST001047,Toyota Logistics,Oil & Gas,China,366828.5
CUST001048,Samsung Shipping,Manufacturing,Germany,5919262.61
CUST001049,Nestle Global,Oil & Gas,Nigeria,3034351.5
CUST001050,DHL Global,Manufacturing,UAE,3898833.72
CUST001051,Walmart Imports,Retail,UK,769432.92
CUST001052,Maersk Logistics,E-commerce,Nigeria,3335768.74
CUST001053,Maersk Logistics,Oil & Gas,USA,1880166.52
CUST001054,Samsung Shipping,E-commerce,UK,2811564.84
CUST001055,Samsung Shipping,Manufacturing,UK,6273898.04
CUST001056,Amazon Supply Chain,Retail,Germany,7664608.63
CUST001057,Walmart Imports,Manufacturing,UK,4580845.5
CUST001058,DHL Global,E-commerce,UK,853616.36
CUST001059,Maersk Logistics,E-commerce,Nigeria,3521635.08
CUST001060,Toyota Logistics,Oil & Gas,USA,6953259.12
CUST001061,Shell Trading,E-commerce,UK,5815858.4
CUST001062,Walmart Imports,Oil & Gas,China,4782932.23
CUST001063,Maersk Logistics,Oil & Gas,China,4448576.74
CUST001064,Nestle Global,Oil & Gas,Nigeria,9133250.93
CUST001065,DHL Global,Retail,China,5928421.65
CUST001066,Maersk Logistics,Retail,China,2808913.2
CUST001067,DHL Global,Retail,China,9135386.62
CUST001068,Walmart Imports,Retail,UAE,1621631.41
CUST001069,Walmart Imports,Oil & Gas,USA,8244850.74
CUST001070,Amazon Supply Chain,E-commerce,Germany,3601752.24
CUST001071,Walmart Imports,Retail,UAE,1945350.87
CUST001072,DHL Global,Manufacturing,Nigeria,6130535.29
CUST001073,Shell Trading,E-commerce,China,3237318.42
CUST001074,Nestle Global,Retail,Germany,4766282.71
CUST001075,Samsung Shipping,Retail,UAE,6769346.54
CUST001076,DHL Global,Oil & Gas,Nigeria,2044011.59
CUST001077,Nestle Global,Manufacturing,Germany,3191472.14
CUST001078,Walmart Imports,Oil & Gas,UAE,90922.73
CUST001079,Nestle Global,E-commerce,UK,8326121.18
CUST001080,Samsung Shipping,Oil & Gas,UK,9120437.8
CUST001081,Maersk Logistics,Manufacturing,USA,7428725.16
CUST001082,Maersk Logistics,Oil & Gas,Germany,1928172.42
CUST001083,Amazon Supply Chain,Manufacturing,Nigeria,2267381.06
CUST001084,Nestle Global,Retail,UK,1539969.9
CUST001085,Nestle Global,Oil & Gas,Nigeria,8657351.72
CUST001086,DHL Global,E-commerce,USA,9161837.07
CUST001087,DHL Global,E-commerce,Germany,8282601.34
CUST001088,Toyota Logistics,E-commerce,Germany,4745829.09
CUST001089,Walmart Imports,Manufacturing,USA,4052056.33
CUST001090,Toyota Logistics,Oil & Gas,UK,6493240.53
CUST001091,Nestle Global,Retail,China,9887816.95
CUST001092,DHL Global,Retail,USA,3114647.5
CUST001093,DHL Global,Oil & Gas,Germany,3033993.06
CUST001094,Nestle Global,Retail,Nigeria,799190.3
CUST001095,Toyota Logistics,Retail,Nigeria,905148.01
CUST001096,Shell Trading,Manufacturing,Nigeria,7174544.32
CUST001097,Amazon Supply Chain,E-commerce,China,299288.39
CUST001098,Nestle Global,Manufacturing,China,5977885.76
CUST001099,DHL Global,Oil & Gas,Nigeria,557502.74
CUST001100,Walmart Imports,Retail,Germany,131584.66
CUST001101,Nestle Global,Retail,UK,7951639.01
CUST001102,Amazon Supply Chain,Manufacturing,Nigeria,5025552.44
CUST001103,Maersk Logistics,Oil & Gas,USA,5831439.99
CUST001104,Toyota Logistics,Oil & Gas,USA,6430028.15
CUST001105,Maersk Logistics,E-commerce,USA,3090390.44
CUST001106,Amazon Supply Chain,Retail,UAE,6605719.3
CUST001107,Walmart Imports,Manufacturing,UAE,3229106.46
CUST001108,Amazon Supply Chain,Manufacturing,China,6645243.9
CUST001109,DHL Global,Oil & Gas,Nigeria,6638986.9
CUST001110,Samsung Shipping,Oil & Gas,China,1619277.85
CUST001111,Shell Trading,Oil & Gas,UAE,2952189.86
CUST001112,Maersk Logistics,Retail,USA,8746416.35
CUST001113,DHL Global,Manufacturing,Germany,9865744.29
CUST001114,Walmart Imports,Oil & Gas,Germany,1585134.25
CUST001115,Walmart Imports,E-commerce,USA,1536733.17
CUST001116,Samsung Shipping,Retail,Nigeria,7011029.12
CUST001117,Shell Trading,Retail,UAE,6706817.44
CUST001118,Amazon Supply Chain,Manufacturing,Germany,6658887.6
CUST001119,Shell Trading,Retail,USA,3890418.35
CUST001120,Maersk Logistics,E-commerce,UK,1306568.73
CUST001121,Samsung Shipping,Retail,USA,1335112.48
CUST001122,Shell Trading,E-commerce,Germany,159162.71
CUST001123,Amazon Supply Chain,Retail,UAE,6375420.44
CUST001124,Nestle Global,Oil & Gas,China,1391206.4
CUST001125,Shell Trading,Oil & Gas,UAE,3715596.06
CUST001126,Nestle Global,Retail,China,963193.95
CUST001127,Samsung Shipping,Manufacturing,Nigeria,1177292.86
CUST001128,Maersk Logistics,Manufacturing,USA,5838530.95
CUST001129,DHL Global,Manufacturing,USA,6448418.16
CUST001130,Walmart Imports,Retail,China,1849871.65
CUST001131,Toyota Logistics,Retail,Nigeria,744820.36
CUST001132,Nestle Global,Oil & Gas,USA,2023799.74
CUST001133,Shell Trading,Oil & Gas,UAE,2995799.72
CUST001134,DHL Global,Manufacturing,Nigeria,3770466.09
CUST001135,Walmart Imports,Retail,China,9546610.83
CUST001136,Toyota Logistics,E-commerce,Nigeria,3389373.1
CUST001137,Samsung Shipping,Oil & Gas,UK,9317420.11
CUST001138,Toyota Logistics,Retail,UK,3096420.86
CUST001139,Amazon Supply Chain,E-commerce,China,7217139.03
CUST001140,Nestle Global,Oil & Gas,Germany,153464.26
CUST001141,Walmart Imports,Manufacturing,UK,3252918.34
CUST001142,Nestle Global,Manufacturing,China,6891964.65
CUST001143,Nestle Global,Oil & Gas,Germany,9403600.2
CUST001144,Nestle Global,Manufacturing,Germany,6791151.34
CUST001145,DHL Global,Retail,UAE,9706381.45
CUST001146,Maersk Logistics,E-commerce,Nigeria,8312553.98
CUST001147,Walmart Imports,Oil & Gas,Germany,788557.76
CUST001148,Amazon Supply Chain,Manufacturing,Germany,9175948.22
CUST001149,Walmart Imports,E-commerce,Germany,2519510.44
CUST001150,Toyota Logistics,Retail,China,7717300.58
CUST001151,Shell Trading,Retail,Nigeria,5596445.36
CUST001152,Toyota Logistics,Retail,USA,4623098.29
CUST001153,Samsung Shipping,E-commerce,Nigeria,4092189.45
CUST001154,Maersk Logistics,E-commerce,Germany,3250599.29
CUST001155,Shell Trading,Oil & Gas,China,4194657.91
CUST001156,Walmart Imports,E-commerce,Nigeria,3400613.54
CUST001157,Samsung Shipping,Retail,Nigeria,2221058.99
CUST001158,Walmart Imports,E-commerce,UAE,5490347.34
CUST001159,DHL Global,Manufacturing,UK,2034570.34
CUST001160,Walmart Imports,E-commerce,Germany,5791341.28
CUST001161,Samsung Shipping,Retail,UAE,6459560.74
CUST001162,Nestle Global,Retail,Germany,6014815.04
CUST001163,Nestle Global,Manufacturing,China,7262079.44
CUST001164,Shell Trading,Oil & Gas,Nigeria,8410917.47
CUST001165,Maersk Logistics,Oil & Gas,USA,6615422.07
CUST001166,Samsung Shipping,E-commerce,Nigeria,7481831.89
CUST001167,DHL Global,Oil & Gas,Germany,4275979.83
CUST001168,Toyota Logistics,Manufacturing,China,7193505.0
CUST001169,DHL Global,Manufacturing,USA,9987972.09
CUST001170,Shell Trading,Retail,UAE,2606141.2
CUST001171,Shell Trading,Manufacturing,Nigeria,2040695.37
CUST001172,Amazon Supply Chain,E-commerce,Nigeria,8550485.26
CUST001173,Walmart Imports,E-commerce,UAE,416160.56
CUST001174,Maersk Logistics,Manufacturing,China,380857.24
CUST001175,Shell Trading,Manufacturing,USA,8049423.58
CUST001176,Amazon Supply Chain,Oil & Gas,UK,6333315.95
CUST001177,Walmart Imports,Retail,UAE,7701660.81
CUST001178,Nestle Global,Manufacturing,UAE,8487288.07
CUST001179,DHL Global,Oil & Gas,Nigeria,9906182.68
CUST001180,Walmart Imports,E-commerce,UK,9532250.31
CUST001181,Toyota Logistics,E-commerce,China,5929529.5
CUST001182,Shell Trading,Retail,UAE,6169631.45
CUST001183,Toyota Logistics,E-commerce,USA,5274374.34
CUST001184,Nestle Global,Manufacturing,UAE,7263258.14
CUST001185,Samsung Shipping,Retail,UAE,5674020.11
CUST001186,Toyota Logistics,Manufacturing,China,230276.14
CUST001187,Samsung Shipping,Retail,China,1596170.48
CUST001188,DHL Global,Manufacturing,Germany,4730656.69
CUST001189,Nestle Global,Oil & Gas,Nigeria,9314687.68
CUST001190,Toyota Logistics,Retail,UAE,966648.73
CUST001191,DHL Global,Oil & Gas,China,9713053.93
CUST001192,Shell Trading,Oil & Gas,UAE,7785418.27
CUST001193,Samsung Shipping,E-commerce,China,5370095.63
CUST001194,Nestle Global,Manufacturing,China,3568807.99
CUST001195,Shell Trading,Oil & Gas,USA,6777686.07
CUST001196,Toyota Logistics,E-commerce,UAE,734535.22
CUST001197,Amazon Supply Chain,Manufacturing,UAE,3987391.23
CUST001198,Walmart Imports,Retail,UK,5460287.67
CUST001199,Toyota Logistics,E-commerce,Nigeria,4107362.28
CUST001200,Toyota Logistics,Manufacturing,UK,2045937.85
CUST001201,Maersk Logistics,Oil & Gas,Germany,625399.15
CUST001202,Nestle Global,Manufacturing,China,5335159.19
CUST001203,Shell Trading,Manufacturing,China,7678297.77
CUST001204,DHL Global,E-commerce,Germany,5236269.15
CUST001205,Walmart Imports,E-commerce,Germany,6738952.64
CUST001206,Amazon Supply Chain,Oil & Gas,Nigeria,9894440.85
CUST001207,Toyota Logistics,Oil & Gas,USA,5582798.09
CUST001208,Shell Trading,Oil & Gas,Nigeria,6687050.37
CUST001209,Toyota Logistics,Retail,USA,6278108.57
CUST001210,Shell Trading,Manufacturing,UK,7854280.51
CUST001211,Amazon Supply Chain,Manufacturing,Nigeria,9520971.92
CUST001212,Shell Trading,Retail,USA,5996679.98
CUST001213,Samsung Shipping,Retail,USA,8080119.96
CUST001214,Nestle Global,E-commerce,Nigeria,359962.74
CUST001215,Maersk Logistics,Oil & Gas,Germany,3992343.34
CUST001216,Shell Trading,Retail,Nigeria,3541630.47
CUST001217,DHL Global,Manufacturing,USA,5926531.23
CUST001218,Shell Trading,Retail,China,283221.61
CUST001219,Amazon Supply Chain,Oil & Gas,USA,4547436.8
CUST001220,Walmart Imports,E-commerce,Germany,3212406.3
CUST001221,Samsung Shipping,Oil & Gas,Germany,6627129.73
CUST001222,DHL Global,Retail,UK,6266592.33
CUST001223,Nestle Global,Retail,UAE,8928377.02
CUST001224,Toyota Logistics,Oil & Gas,UAE,4074469.96
CUST001225,Nestle Global,Oil & Gas,UAE,573703.2
CUST001226,Toyota Logistics,E-commerce,UK,9898544.2
CUST001227,Maersk Logistics,Oil & Gas,Nigeria,9033028.77
CUST001228,Maersk Logistics,E-commerce,USA,5463726.53
CUST001229,Amazon Supply Chain,Manufacturing,Germany,5876008.96
CUST001230,Maersk Logistics,Manufacturing,China,6674963.73
CUST001231,Toyota Logistics,Retail,Nigeria,6567483.35
CUST001232,Walmart Imports,E-commerce,China,4606568.93
CUST001233,Walmart Imports,Oil & Gas,Germany,3877453.41
CUST001234,DHL Global,Retail,UK,1531133.39
CUST001235,Shell Trading,Retail,UK,145642.43
CUST001236,Amazon Supply Chain,E-commerce,UK,6813213.19
CUST001237,Nestle Global,Oil & Gas,UAE,4364369.51
CUST001238,Toyota Logistics,E-commerce,USA,5202934.5
CUST001239,DHL Global,Manufacturing,Nigeria,1205396.48
CUST001240,Amazon Supply Chain,E-commerce,UAE,6542222.86
CUST001241,Nestle Global,Retail,UK,4791157.68
CUST001242,Toyota Logistics,E-commerce,USA,2505883.88
CUST001243,Samsung Shipping,Manufacturing,Germany,8199106.39
CUST001244,Amazon Supply Chain,Oil & Gas,Germany,3824489.71
CUST001245,Shell Trading,E-commerce,UK,5470613.42
CUST001246,Samsung Shipping,Retail,UK,8246981.55
CUST001247,Toyota Logistics,E-commerce,UAE,6717573.27
CUST001248,Toyota Logistics,E-commerce,Germany,9614565.11
CUST001249,Samsung Shipping,Retail,UAE,9470905.39
CUST001250,Samsung Shipping,Manufacturing,Germany,5565794.77
CUST001251,Shell Trading,Retail,Germany,5601086.74
CUST001252,Walmart Imports,E-commerce,UAE,4501644.21
CUST001253,Shell Trading,Retail,USA,8428614.57
CUST001254,Toyota Logistics,Oil & Gas,USA,3923466.91
CUST001255,Walmart Imports,E-commerce,USA,2648907.07
CUST001256,Samsung Shipping,E-commerce,UAE,6848234.31
CUST001257,Nestle Global,Oil & Gas,UK,5644134.04
CUST001258,Samsung Shipping,Manufacturing,UK,9231884.38
CUST001259,Samsung Shipping,E-commerce,China,2985796.93
CUST001260,DHL Global,Oil & Gas,USA,1091026.58
CUST001261,Amazon Supply Chain,Manufacturing,UAE,2343818.38
CUST001262,Toyota Logistics,Oil & Gas,UK,1368730.95
CUST001263,Nestle Global,Manufacturing,Nigeria,8249566.16
CUST001264,Samsung Shipping,Oil & Gas,China,1013268.0
CUST001265,Shell Trading,Oil & Gas,UAE,3538458.48
CUST001266,Shell Trading,E-commerce,China,8276399.28
CUST001267,Nestle Global,E-commerce,China,9185373.82
CUST001268,Walmart Imports,Manufacturing,USA,6505694.1
CUST001269,Walmart Imports,E-commerce,UAE,3006289.18
CUST001270,Walmart Imports,Retail,UK,5370592.4
CUST001271,Amazon Supply Chain,Oil & Gas,UAE,2635227.99
CUST001272,DHL Global,Manufacturing,Germany,1287259.07
CUST001273,DHL Global,E-commerce,Nigeria,7526579.7
CUST001274,DHL Global,Oil & Gas,Germany,8053799.81
CUST001275,Walmart Imports,Manufacturing,Germany,3597909.43
CUST001276,Samsung Shipping,E-commerce,UAE,7078619.14
CUST001277,Samsung Shipping,E-commerce,Germany,3262720.5
CUST001278,Walmart Imports,Retail,Nigeria,7234789.94
CUST001279,DHL Global,E-commerce,Germany,9344428.45
CUST001280,DHL Global,Retail,Nigeria,4093623.95
CUST001281,Shell Trading,Manufacturing,Nigeria,9781209.42
CUST001282,Samsung Shipping,E-commerce,Nigeria,9818454.94
CUST001283,Toyota Logistics,E-commerce,UAE,7597720.97
CUST001284,Nestle Global,E-commerce,UK,2480807.52
CUST001285,Toyota Logistics,Oil & Gas,USA,9759367.17
CUST001286,Toyota Logistics,Manufacturing,Nigeria,9680340.73
CUST001287,Shell Trading,Manufacturing,UK,7396314.27
CUST001288,Walmart Imports,Manufacturing,Germany,900136.77
CUST001289,Samsung Shipping,Manufacturing,USA,1645678.08
CUST001290,Amazon Supply Chain,Retail,UK,861899.94
CUST001291,Shell Trading,E-commerce,China,9095963.89
CUST001292,Amazon Supply Chain,Oil & Gas,UAE,4890948.91
CUST001293,Maersk Logistics,Manufacturing,USA,9886041.84
CUST001294,Walmart Imports,Retail,UAE,1819433.2
CUST001295,Toyota Logistics,Oil & Gas,UAE,2154751.33
CUST001296,Amazon Supply Chain,Retail,UAE,3739271.44
CUST001297,Amazon Supply Chain,Manufacturing,USA,4319157.96
CUST001298,Maersk Logistics,Retail,China,3333628.81
CUST001299,Nestle Global,E-commerce,UK,9202977.4
CUST001300,DHL Global,Manufacturing,Nigeria,3398018.35
CUST001301,Nestle Global,Retail,USA,4821122.17
CUST001302,Toyota Logistics,Manufacturing,UAE,6342864.84
CUST001303,Walmart Imports,Retail,Germany,2640252.53
CUST001304,Samsung Shipping,E-commerce,USA,2575480.83
CUST001305,Amazon Supply Chain,Retail,China,6383245.12
CUST001306,Samsung Shipping,E-commerce,UK,7221197.15
CUST001307,Walmart Imports,Oil & Gas,UAE,384748.93
CUST001308,Shell Trading,E-commerce,Nigeria,6483050.07
CUST001309,Samsung Shipping,E-commerce,China,1635850.45
CUST001310,Nestle Global,Retail,USA,1828396.01
CUST001311,Toyota Logistics,Manufacturing,Nigeria,5594020.34
CUST001312,Samsung Shipping,Retail,UAE,6468735.01
CUST001313,DHL Global,Manufacturing,Nigeria,4680835.65
CUST001314,Maersk Logistics,E-commerce,China,3313602.33
CUST001315,DHL Global,E-commerce,Germany,8304224.69
CUST001316,Samsung Shipping,Retail,UK,2724462.17
CUST001317,DHL Global,Retail,China,8368600.1
CUST001318,Maersk Logistics,E-commerce,Germany,9358239.52
CUST001319,Samsung Shipping,Manufacturing,UK,2759275.51
CUST001320,Walmart Imports,Manufacturing,USA,4317839.82
CUST001321,Samsung Shipping,Retail,Germany,9717030.44
CUST001322,Samsung Shipping,Manufacturing,USA,9837436.33
CUST001323,Walmart Imports,E-commerce,USA,7314159.46
CUST001324,Maersk Logistics,Manufacturing,Nigeria,3921352.67
CUST001325,Samsung Shipping,Retail,UK,3292578.75
CUST001326,DHL Global,E-commerce,USA,7369063.41
CUST001327,Amazon Supply Chain,Oil & Gas,China,1120506.42
CUST001328,Amazon Supply Chain,Retail,Nigeria,7110251.84
CUST001329,Samsung Shipping,Manufacturing,UK,6939223.83
CUST001330,Maersk Logistics,Manufacturing,Germany,849299.24
CUST001331,Samsung Shipping,Retail,UAE,7347660.77
CUST001332,Walmart Imports,Retail,China,6619870.62
CUST001333,DHL Global,Manufacturing,Nigeria,478381.89
CUST001334,Amazon Supply Chain,Retail,Nigeria,2881195.39
CUST001335,Maersk Logistics,Manufacturing,UK,2264419.17
CUST001336,Walmart Imports,Manufacturing,China,6552202.71
CUST001337,Maersk Logistics,E-commerce,UK,9660164.76
CUST001338,Amazon Supply Chain,Oil & Gas,USA,7206131.05
CUST001339,Shell Trading,Retail,UAE,4151512.41
CUST001340,Amazon Supply Chain,Manufacturing,USA,3078886.09
CUST001341,Maersk Logistics,E-commerce,Nigeria,5263081.57
CUST001342,DHL Global,E-commerce,UK,6573206.3
CUST001343,Amazon Supply Chain,Oil & Gas,UK,9989953.82
CUST001344,Maersk Logistics,Oil & Gas,USA,6728003.89
CUST001345,Shell Trading,Manufacturing,Germany,7354657.28
CUST001346,Amazon Supply Chain,E-commerce,Nigeria,319170.92
CUST001347,DHL Global,Manufacturing,China,7837329.04
CUST001348,Walmart Imports,Manufacturing,Germany,6680518.12
CUST001349,Shell Trading,Manufacturing,USA,8930445.74
CUST001350,Nestle Global,Retail,China,7717925.33
CUST001351,Nestle Global,E-commerce,UAE,4984646.5
CUST001352,Walmart Imports,Retail,China,2579121.23
CUST001353,Nestle Global,Oil & Gas,Nigeria,8218109.31
CUST001354,Shell Trading,E-commerce,UAE,6420968.62
CUST001355,Walmart Imports,Oil & Gas,China,934285.35
CUST001356,Amazon Supply Chain,Manufacturing,UAE,4486127.2
CUST001357,Samsung Shipping,Manufacturing,Germany,3500773.47
CUST001358,Amazon Supply Chain,Manufacturing,UK,3776395.99
CUST001359,Shell Trading,Retail,UAE,2493868.32
CUST001360,Samsung Shipping,E-commerce,USA,1374595.75
CUST001361,Toyota Logistics,Manufacturing,Nigeria,1092024.14
CUST001362,Toyota Logistics,Oil & Gas,USA,641804.27
CUST001363,DHL Global,Retail,Germany,4036870.34
CUST001364,Toyota Logistics,Retail,UK,2831916.3
CUST001365,Walmart Imports,Manufacturing,USA,7693139.13
CUST001366,Walmart Imports,Retail,China,9094219.24
CUST001367,Maersk Logistics,Retail,UAE,2428813.1
CUST001368,Toyota Logistics,Retail,Nigeria,2177397.64
CUST001369,Maersk Logistics,Oil & Gas,China,7177388.45
CUST001370,Walmart Imports,Manufacturing,Germany,8410463.64
CUST001371,Walmart Imports,Oil & Gas,UK,2659484.85
CUST001372,DHL Global,Manufacturing,UK,7272264.76
CUST001373,Amazon Supply Chain,E-commerce,UK,2272479.14
CUST001374,Amazon Supply Chain,E-commerce,UAE,5345526.99
CUST001375,Shell Trading,E-commerce,UK,5499953.39
CUST001376,Samsung Shipping,Retail,Germany,8028406.33
CUST001377,Maersk Logistics,E-commerce,USA,185435.83
CUST001378,Shell Trading,Retail,China,3575986.98
CUST001379,Nestle Global,Retail,USA,9070605.12
CUST001380,Nestle Global,Manufacturing,UAE,6828825.9
CUST001381,Maersk Logistics,E-commerce,Nigeria,5327197.29
CUST001382,Nestle Global,E-commerce,Germany,2037337.73
CUST001383,Maersk Logistics,Manufacturing,USA,3565055.21
CUST001384,Amazon Supply Chain,Oil & Gas,UAE,453306.61
CUST001385,DHL Global,E-commerce,USA,2109950.45
CUST001386,Samsung Shipping,Manufacturing,Nigeria,7871669.29
CUST001387,Samsung Shipping,E-commerce,UK,8349970.83
CUST001388,Amazon Supply Chain,E-commerce,China,5075996.51
CUST001389,Walmart Imports,Manufacturing,Germany,4619023.54
CUST001390,Maersk Logistics,Retail,UK,3251463.04
